-0.96417,-1.0006,-0.99825,1
1.0249,1.0122,-0.96036,1
-0.97216,-0.97179,0.97768,1
-1.0399,-1.0017,-1.0347,1
1.0099,0.97103,-1.0378,1
1.0489,-1.0015,0.99741,-1
0.98509,0.99091,0.97543,-1
-0.99538,-1.0022,-1.0032,1
-1.0669,1.0233,1.049,1
-0.99773,1.012,0.99881,1
0.95549,-1.0248,-0.98037,-1
-1,-1.0001,1.0011,1
-0.99363,1.0038,0.97846,1
-0.95729,-0.98263,-1.0613,1
1.0508,1.0092,0.97868,-1
-1.0236,-0.97203,-1.0782,1
-1.0003,-1.0011,-0.99284,1
-1.0583,-1.0279,0.97351,1
0.9789,1.0081,-0.96492,1
1.0247,1.0182,0.95795,-1
1,-0.97899,1.0142,-1
-1.0129,0.98598,1.0292,1
-0.99457,-1.0001,0.99328,1
-0.9244,-1.0261,-0.98847,1
0.95347,-1.0017,-0.95236,-1
-0.92622,-1.0023,-1.0163,1
-0.96665,-1.0556,0.98586,1
-1.0006,-0.99659,-0.91562,1
-1.0863,-1.0104,1.0318,1
1.0163,1.0103,-1.0126,1
1.0467,-0.99726,-0.97333,-1
-1.036,-0.94293,-1.006,1
0.99283,-0.96866,-1.0387,-1
-0.98649,-1.0043,-1.0637,1
1.0067,-1.0788,1.0539,-1
1.0071,0.99993,0.96667,-1
0.97826,-1.0409,-1.0472,-1
-0.90768,0.99439,0.97041,1
0.99265,-1.0036,-0.95042,-1
0.99839,-0.99927,1.0034,-1
0.98269,-1.0164,-1.0369,-1
-0.94521,-0.97189,-0.98099,1
-1.0528,-0.96677,-0.97491,1
-0.99388,-0.98741,0.90609,1
-0.99451,-0.99814,-0.96042,1
1.0477,-0.95978,-1.0567,-1
0.9989,1.0013,1.0042,-1
-0.90537,-1.0154,1.025,1
1.0116,-1.0076,1.0462,-1
0.95849,0.9857,-1.0323,1
1.0012,-0.9994,1.0792,-1
1.0027,1.0088,-1.0811,1
-0.99062,1.0042,-0.90361,-1
-0.99746,-1.0021,1.0025,1
1.0132,-0.9861,-0.94817,-1
-1.002,-0.99571,1.0169,1
-0.98157,-0.98755,-0.99486,1
-0.97593,0.97984,-0.91274,-1
1.0056,1.0193,-1.0735,1
1.008,-1.0276,-0.93387,-1
-0.98821,-0.99602,-1.0353,1
1.0022,-1.0011,0.99896,-1
1.0081,-0.99191,-0.99683,-1
-1.0031,0.99383,0.97565,1
-1.0067,-0.92653,-0.97116,1
0.98144,-0.99352,-1.0021,-1
-0.99368,1.0077,-1.0675,-1
-0.96408,1.0017,0.96906,1
-0.99232,-0.96497,-0.99835,1
-1.0991,-0.9941,-1.0115,1
0.99823,1.0213,-1.0778,1
-1.0376,-0.96989,0.99923,1
0.99404,1.0036,0.95591,-1
-1.0397,1.0232,-1.084,-1
1.0172,-0.99215,-0.96136,-1
1.0099,-0.98712,0.90431,-1
1.0567,-0.98505,0.92996,-1
-0.99986,-0.99981,0.98934,1
-0.98621,-0.99575,1.0504,1
-1.0002,-0.99498,1.0373,1
-0.99695,-0.99962,1.0096,1
-0.96476,-0.96948,-0.97823,1
0.98508,-1.0058,-1.0343,-1
0.97878,-0.9462,-0.99845,-1
-0.94946,0.98941,-0.93594,-1
0.97832,-1.0099,0.99618,-1
0.97215,-1.0279,-0.95232,-1
0.94357,0.98782,-1.053,1
-0.96153,-0.97722,-0.94221,1
1.0081,1.0037,1.0063,-1
0.98709,-1.0376,-0.95403,-1
0.99035,0.96702,-1.0029,1
-0.97025,0.97349,1.0026,1
-1.0097,1.016,-1.0463,-1
0.99501,-1.0053,-0.95121,-1
-0.97462,0.97469,1.0347,1
-1.0143,-0.98975,1.0806,1
1.015,-0.99623,0.96251,-1
-1.0053,1.0018,1.0021,1
0.99975,-0.97584,1.0683,-1
0.95219,-1.0207,-1.0725,-1
1.0247,0.95802,-0.98279,1
-0.98871,-0.95865,0.98804,1
-0.99308,1.0092,1.0112,1
1.0112,1.0708,1.035,-1
1.0015,0.99271,-1.0027,1
0.99174,-0.98739,1.0264,-1
1.0073,0.99101,-1.0166,1
1.0141,0.95611,1.0487,-1
-1.0226,1.0435,-1.0634,-1
-1.0134,-1.0326,-0.93756,1
-1.0015,0.99848,-1.0183,-1
-1.0386,1.0062,1.011,1
-1.0149,1.075,1.0034,1
0.99163,0.9923,-0.93976,1
-0.9997,0.99923,1.0147,1
0.99904,0.99889,-1.029,1
0.94538,-0.99602,-0.97172,-1
0.99596,-0.98606,0.96064,-1
-1.0081,0.9943,1.045,1
-0.98619,0.97312,-0.98373,-1
1.0046,1.002,0.99199,-1
0.99794,0.99457,-0.98683,1
-1.0353,1.0403,1.0753,1
-1.0067,-0.99641,1.048,1
1.0165,0.98054,-0.98267,1
1.0068,0.90788,-1.0319,1
0.98297,1.0101,1.0017,-1
-1.0133,-1.0044,1.0405,1
-0.96581,1.0546,-0.99713,-1
-1.0236,-1.0017,1.0251,1
-0.99832,0.99944,-1.0013,-1
-1.0903,0.98665,0.95991,1
-1.0069,-1.0095,-0.93983,1
1.0095,-0.9958,-1.0059,-1
0.99924,0.99821,0.99091,-1
1.0185,-0.96912,-1.0726,-1
-1.0483,0.98136,-0.99439,-1
1.0186,-0.97241,-1.0239,-1
-1.0081,-1.0071,0.97284,1
-0.95022,1.0247,0.97091,1
-1.0526,-1.0233,0.94558,1
0.99986,-1.0022,1.0275,-1
-1.0101,-1.0319,0.99862,1
0.99124,-0.99429,-0.98233,-1
1.0119,-1.0332,1.0861,-1
1.0002,-0.99728,-1.0528,-1
0.99883,0.96174,0.99534,-1
-1.005,0.9867,-1.0327,-1
1.0013,0.99756,-0.99511,1
-1.0776,-0.9768,0.99895,1
-1.0637,0.97791,0.9625,1
1.0097,0.99571,-0.98131,1
1.0251,-1.0189,1.0087,-1
-0.99098,-1.0244,0.98116,1
1.0012,-1.0023,1.0117,-1
0.99522,1.0197,-1.0173,1
0.97512,1.0346,-1.0335,1
0.97379,1.0272,-1.0527,1
-1.0097,1.0168,0.96866,1
-0.97548,-1.0006,-0.97889,1
0.96616,-0.99344,-1.052,-1
-1.008,1.0209,0.98119,1
1.0177,-1.0058,-0.98079,-1
0.99985,1.0027,0.9933,-1
-0.95681,1.0304,1.0041,1
1.0044,-0.98186,-1.0034,-1
-0.98762,0.92776,-1.0397,-1
0.97891,0.99034,0.98475,-1
0.94859,1.0686,1.0235,-1
1.053,1.0349,-0.93621,1
1.0206,1.0083,1.023,-1
0.96204,-1.0519,1.0269,-1
0.99974,1.0001,0.98904,-1
1.0145,-1.0292,0.99717,-1
-1.0005,-0.97492,-1.0366,1
-0.99306,0.96662,0.93859,1
1.0183,-1.0324,0.92283,-1
-0.95656,0.94169,-0.98025,-1
0.99771,1.0029,-0.99934,1
-0.93562,1.0284,-1.035,-1
-0.98714,0.98063,0.9225,1
-1.0181,-1.0068,-0.99837,1
-0.98242,-1.0331,1.0159,1
1.0567,-0.95825,0.99841,-1
-0.98382,0.98529,1.0728,1
-1.0616,0.98379,-1.0379,-1
1.0789,0.96186,1.0306,-1
-0.99992,1.0005,1.0016,1
0.99904,1.0028,0.99848,-1
-1.0235,-1.0328,1.0856,1
1.0461,1.0118,-1.0326,1
1.0315,-0.99929,0.97461,-1
-1.027,1.0055,0.93478,1
-0.93586,0.97981,1.0302,1
-0.96889,1.0585,0.97927,1
-1.0167,-0.97414,0.99621,1
1.017,-0.95583,0.95743,-1
1.034,0.98097,-0.95719,1
-1.0124,-0.99953,0.97801,1
-1.0009,0.99608,-1.0077,-1
-0.99984,-0.99716,-0.99419,1
0.99918,-0.99979,0.93575,-1
-1.0359,-0.94103,-1.0064,1
1.0214,0.98948,-0.9712,1
1.0453,0.96487,1.0028,-1
-0.99722,1.0125,1.0262,1
-0.99462,-0.99832,0.95832,1
0.993,0.99908,-0.98955,1
1.0048,0.99914,-1.0098,1
0.99611,1.0045,1.0004,-1
-1.0196,1.0129,1.0691,1
0.99674,1.0027,-1.0134,1
-0.98233,-0.99146,0.9183,1
-0.99735,0.99867,0.99981,1
-0.98812,-1.0015,-0.92317,1
-0.93985,-0.96919,-0.93753,1
0.99776,0.99896,0.99745,-1
-1.0127,1.0647,1.0663,1
-0.98295,0.99855,-0.99548,-1
0.90619,-1.0007,0.96542,-1
1.0633,-1.0116,1.0435,-1
-1.0229,-1.0372,-1.0856,1
-0.98884,0.99154,0.9765,1
0.98626,0.92135,1.0552,-1
-1.0181,-0.99614,-0.90285,1
-1.0157,0.94498,0.98662,1
0.99407,0.99426,0.92138,-1
1.0606,-1.0716,-0.96719,-1
-1.0152,-0.99789,1.0437,1
0.93689,-0.99315,0.9757,-1
1.0532,-0.97695,0.97514,-1
0.95468,-1.008,-1.0063,-1
0.99981,-1.0003,-1.0004,-1
0.99105,-1.0032,1.039,-1
-0.99843,-0.98315,-1.0404,1
0.99716,-1.0003,-0.98316,-1
0.98771,1.0321,0.97456,-1
-1.0134,1.0093,0.91552,1
0.99075,1.0561,0.96465,-1
-1.015,-1.0057,-0.97098,1
-0.99799,-1.0018,-0.99737,1
0.99432,-0.97428,-0.90581,-1
-0.95455,-0.99374,-1.0523,1
-0.9994,-1.0081,0.96064,1
-0.99995,1,1,1
0.92828,-0.97344,-0.96337,-1
-0.98422,1.0753,1.0222,1
-0.99075,-0.99004,-0.94561,1
0.9666,-0.9575,-0.97637,-1
1.0128,-0.98566,-1.0173,-1
1.0064,-0.98512,-1.0399,-1
1.005,-1.0062,-1.0034,-1
0.99944,0.99821,-0.99505,1
1.0051,-1.0077,-0.99866,-1
-0.99506,1.0019,-0.99185,-1
-0.93905,0.99213,-0.92636,-1
0.99997,-0.99983,-0.99983,-1
0.98949,1.0446,-0.99913,1
0.94628,0.96582,0.95014,-1
-1.0275,-1.0063,-1.0151,1
-0.96964,-0.94155,-0.94612,1
1.0056,-1.0051,0.99567,-1
-0.99769,-0.99979,-0.97707,1
-1.004,0.99858,-0.99803,-1
-0.99779,-1.0033,0.9884,1
-1.0369,-1.0155,1.0013,1
1.008,-0.96704,0.97536,-1
-1.0235,-1.0617,-0.99541,1
-0.93122,-0.93328,-0.98747,1
0.99599,-1.0591,-1.0547,-1
-1.0008,-0.99128,-1.0007,1
1.0504,-0.91693,-0.9926,-1
1.0722,0.96352,-0.98627,1
-0.98476,-1.0049,0.97818,1
1.0009,-1.0125,0.9761,-1
0.99903,0.99819,-1.0104,1
-0.98854,-1.0232,-0.92395,1
-1.0664,-1.0125,1.0401,1
1.0265,0.99195,0.9404,-1
-0.98228,-1.0193,-1.0099,1
-1.0025,0.99702,-0.93124,-1
-1.0181,-1.0031,1.028,1
-1.0449,1.0139,-1.0341,-1
-0.98213,-0.96568,-1.0676,1
0.99864,-0.98855,-1.0591,-1
-0.97829,-0.98686,-1.0465,1
-0.99971,-1.0007,0.99802,1
0.99933,-1.0007,-1.007,-1
-0.99434,-1.022,-0.9404,1
0.98886,0.92851,-1.0268,1
-1.0288,0.94206,-0.92755,-1
-1.043,0.99697,1.0257,1
1,0.99999,-1.0099,1
-0.99612,0.99343,1.0395,1
0.9409,-1.023,-1.0106,-1
-0.95537,-1.0464,-1.0433,1
-1.0101,-1.0041,0.93147,1
-1.0095,-1.043,0.95543,1
-0.96757,1.0116,0.95051,1
-1.0139,1.0357,-1.0782,-1
-0.994,0.97897,-1.0154,-1
-1.0539,-1.0367,1.0686,1
1.0243,-0.98085,0.9536,-1
-1.0253,-0.9866,-0.96135,1
1.0276,0.96662,-0.92526,1
0.99859,0.98026,1.0113,-1
0.99143,0.99534,1.063,-1
1.049,-0.93854,-0.98118,-1
-1.0034,-0.99819,0.97339,1
0.98149,0.98657,0.90882,-1
-1.0093,-1.0036,-1.0168,1
0.99992,-1.0012,1.0278,-1
1.0309,-0.96863,0.95828,-1
1.061,1.0049,0.99814,-1
1.01,1.0176,-1.037,1
1.0158,0.95976,1.0098,-1
1.0175,0.98093,0.98355,-1
1.0123,1.0344,0.93499,-1
1.0212,-0.9951,0.99359,-1
-0.99734,-0.99817,-1.0023,1
-0.99158,0.98894,-1.0652,-1
-1.0087,0.99861,-1.0031,-1
1.0275,0.99303,-0.93696,1
-0.98962,-0.96907,-0.96508,1
1.0084,-0.99684,0.95985,-1
-1.0002,-1.0002,0.99995,1
-1.0049,-0.99523,1.0193,1
1.0692,-1.0131,-1.0465,-1
-0.96517,1.0594,0.93094,1
-1.0003,-0.99797,-0.99365,1
-1.0074,-1.0302,1.0254,1
-1.0154,1.0024,-0.99698,-1
1.0566,-0.97888,-0.97265,-1
1.0148,1.0082,0.92372,-1
1.0079,0.98441,1.0068,-1
1.0052,1.0091,0.96794,-1
0.99867,-1.0014,-0.99872,-1
-0.98766,0.99518,1.0193,1
-1.0181,-0.99344,-0.9663,1
-0.99893,-1.0002,-0.95118,1
-0.9706,1.0047,1.0189,1
-1.0012,-0.93082,1.0226,1
1.0396,1.0106,1.0632,-1
-0.94621,-0.98639,0.99351,1
1.0724,-0.99179,-1.0283,-1
-1.0364,1.0073,1.0027,1
1.0028,-0.99421,0.96947,-1
-0.95012,1.0267,1.0287,1
-0.94772,0.95936,-0.95995,-1
-1.0387,0.98174,1.0682,1
0.99283,-1.0298,-0.98769,-1
-0.95355,-1.0328,-1.0801,1
1.0065,1.0391,1.0805,-1
-0.99386,-0.96456,-1.0261,1
-1.0095,-1.0404,0.9565,1
-0.99406,1.0126,1.0195,1
0.94986,0.98571,0.92963,-1
1.0027,1.0042,-0.99547,1
-0.98713,-1.0081,0.93811,1
-1.0726,-0.99946,-1.0664,1
1.0346,0.99261,0.98376,-1
1.0049,-0.95749,1.0364,-1
-1.0012,-1.0001,-0.97012,1
-0.94395,1.0714,0.99465,1
-1.0084,0.99054,-1.0197,-1
0.98954,-0.99456,-1.0339,-1
-0.99474,-0.99458,1.0471,1
1.0553,1.0337,-1.0625,1
-0.98299,-0.96278,-1.0682,1
-1.0119,-1.0196,0.98081,1
1,1.0017,-1.0018,1
0.99527,-0.99541,0.98356,-1
-0.94176,-0.98142,1.0444,1
-1.0102,-1.0001,0.98716,1
1.0286,-0.93261,1.0214,-1
1.0549,1.064,1.0236,-1
0.99857,-1.0013,1.0075,-1
-0.99409,0.99512,-0.99854,-1
-1.0398,0.96861,1.0658,1
-1.002,0.99948,-0.9126,-1
1.0343,-0.99489,-1.0177,-1
-0.97315,-1.0453,-1.0025,1
-0.99134,-1.0076,-0.99623,1
0.99071,0.98545,1.067,-1
0.94669,0.99726,0.9789,-1
0.99918,0.9982,-1.0163,1
0.98407,0.98219,-1.0024,1
1.008,1.0101,0.93992,-1
-0.99931,1,-1.0009,-1
1.0171,-1.0048,-0.97454,-1
-0.95825,-0.97164,-0.98276,1
1.0558,1.0403,-1.0055,1
-0.99733,0.98504,0.9378,1
0.98918,-1.0138,-1.0654,-1
1.0094,-0.94913,0.97136,-1
-0.9564,-0.98527,-0.9859,1
-1.001,0.999,-1.005,-1
-0.97694,-0.99396,-0.99984,1
-0.99631,-0.99053,0.96102,1
0.96523,-1.007,-0.96606,-1
-1.0111,-1.0062,0.96652,1
-1.011,-0.99163,-1.0272,1
0.96746,-1.0107,0.93442,-1
-0.99402,-0.99469,-1.0184,1
1.0574,1.0171,-0.9906,1
-0.99991,1,-1.0001,-1
-1.0203,1.0535,0.9466,1
0.98911,-0.99786,1.0464,-1
1.0588,0.95453,0.97167,-1
-0.99597,1.0106,-1.0023,-1
0.98023,-0.98548,0.93087,-1
-1.0087,0.985,0.9849,1
-1.0213,-0.97922,0.99598,1
-1.0852,-1.0375,1.024,1
1.0532,0.99332,0.97511,-1
-0.99667,1.0003,0.92643,1
-1.0233,-0.99047,-0.93172,1
-1.0175,-1.0267,0.98707,1
-0.99827,1.0019,-1.0833,-1
1.0026,0.99924,-0.974,1
-0.99998,-0.99995,0.99989,1
-1.0038,0.99338,-1.0909,-1
-1.013,1.0448,0.98149,1
-0.93446,-1.0078,-1.0625,1
1.0241,-0.96685,-1.0394,-1
1.0041,-0.99918,-1.0313,-1
0.99859,-0.97482,-0.99121,-1
1.0487,1.0195,-1.0763,1
0.99779,1.0078,0.97685,-1
1.0027,0.99702,0.93951,-1
-0.91034,0.98406,-1.0368,-1
1.0184,0.98442,1.0362,-1
-1.003,1.0196,-0.95832,-1
1.0151,-0.99174,-1.0139,-1
-1.0005,-0.99652,-0.99419,1
-1.0438,-0.99691,0.99593,1
1.0065,-1.0022,-1.0199,-1
0.97349,0.99799,0.9922,-1
-0.99615,-1.002,0.90917,1
0.99153,-1.004,-0.9245,-1
0.961,-1.0561,-1.0102,-1
-1.0743,-1.0344,-1.0412,1
1.0162,0.99917,1.0092,-1
-1.0018,0.99566,1.0086,1
-1.0131,1.0437,-0.92636,-1
1.0152,-1.0117,1.0382,-1
-1.0022,-0.99944,0.97747,1
-1.0399,1.0632,1.0506,1
0.97128,1.0298,1.0151,-1
-0.96939,-0.92242,0.97236,1
-0.99558,-1.0083,-0.99778,1
-0.99148,1.0025,-1.0209,-1
1.0181,-0.98327,-0.98356,-1
-1.0029,-1.0031,-0.98682,1
0.98877,0.99916,1.0111,-1
-1.002,1.0353,-0.94409,-1
0.98694,0.9625,0.98764,-1
1.0053,0.96026,-0.92223,1
-0.98847,1.012,1.0166,1
-1.0941,0.98132,-0.98717,-1
-0.96662,-0.98099,1.0791,1
-1.009,1.0042,-0.96755,-1
1.0126,1.0034,-1.0792,1
1.0113,-0.99953,1.0403,-1
1.0518,-1.0371,-0.97979,-1
-1.0457,-0.95314,-1.0159,1
0.94923,-1.0505,1.0291,-1
0.95745,-1.0005,1.0392,-1
1.042,1.0013,-1.0104,1
0.99006,0.97198,0.94967,-1
-0.99227,-1.0135,-0.99476,1
-0.98013,0.95283,1.0028,1
-1.009,1.0164,1.0961,1
-1.014,1.02,-0.94991,-1
1.0044,1.0312,-0.90605,1
1.0003,1.01,0.9792,-1
0.99639,0.98054,-0.94956,1
-0.99413,0.99985,1.0771,1
1.0084,-1.0081,1.0129,-1
-1.0161,-0.98768,-1.0062,1
-1.0036,1.0115,0.97777,1
-1.0248,-1.0135,-1.0152,1
-0.98365,0.97044,-1.0232,-1
0.97377,0.96149,1.0748,-1
0.97768,-1.0138,0.97148,-1
-0.96206,-1.0733,-1.0173,1
-1.0177,1.0105,1.0398,1
-1.0276,0.97856,0.9812,1
0.99899,-0.99904,0.98317,-1
-1.0063,-0.99455,0.92179,1
1.0271,1.0189,-1.0102,1
1.0561,-1.0147,-0.92892,-1
-1.0742,-0.95498,-0.96011,1
0.99461,-1.0024,0.99228,-1
0.97549,-0.94754,0.97516,-1
1.0026,0.99608,0.9542,-1
-0.91613,-1.0191,-0.98248,1
